Query,IsWarmup,Millis,PreMillis,JoinMillis,MatMillis,PostMillis,FilterMillis,IndexMillis,GroupByMillis,AggregateMillis,HavingMillis,OrderMillis,Tuples,Samples,Lookups,NrIndexEntries,nrUniqueLookups,NrPlans,JoinCard,AvgReward,MaxReward,TotalWork,DataSize,UctSize,StateSize,JoinSize
31c.sql,true,135,125,7,3,0,24,101,0,0,0,0,0,65,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31c.sql,false,148,125,20,2,1,23,102,0,1,0,0,0,231,0,0,0,0,2825,0.0,0.0,0.0,0,0,0,0
31b.sql,true,220,217,3,0,0,115,102,0,0,0,0,0,5,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,true,215,211,3,1,0,112,99,0,0,0,0,0,6,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,true,221,218,2,1,0,120,98,0,0,0,0,0,6,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,true,218,215,3,0,0,116,99,0,0,0,0,0,6,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,true,217,213,3,1,0,112,101,0,0,0,0,0,7,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31b.sql,false,214,210,2,2,0,115,95,0,0,0,0,0,5,0,0,0,0,84,0.0,0.0,0.0,0,0,0,0
31a.sql,true,136,126,9,1,0,30,96,0,0,0,0,0,81,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,true,108,100,6,1,0,20,80,0,0,0,0,0,52,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,true,132,123,7,1,0,27,96,0,0,0,0,0,57,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,true,131,123,6,1,0,28,95,0,0,0,0,0,49,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,true,131,123,6,1,0,28,95,0,0,0,0,0,51,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
31a.sql,false,138,129,8,0,1,30,99,0,1,0,0,0,69,0,0,0,0,1273,0.0,0.0,0.0,0,0,0,0
30c.sql,true,182,125,53,3,0,24,101,0,0,0,0,0,1006,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,true,150,106,40,2,1,20,86,0,1,0,0,0,348,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,true,160,129,29,2,0,25,104,0,0,0,0,0,178,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,true,167,125,39,3,0,24,101,0,0,0,0,0,402,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,true,149,105,41,3,0,19,86,0,0,0,0,0,482,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30c.sql,false,145,107,36,2,0,19,88,0,0,0,0,0,305,0,0,0,0,8024,0.0,0.0,0.0,0,0,0,0
30b.sql,true,160,154,4,1,0,62,92,0,0,0,0,0,21,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,true,181,177,3,0,0,83,94,0,0,0,0,0,4,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,true,175,171,3,1,0,76,95,0,0,0,0,0,4,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,true,177,174,2,1,0,79,95,0,0,0,0,0,4,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,true,181,176,2,2,0,79,97,0,0,0,0,0,3,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30b.sql,false,179,176,3,0,0,78,98,0,0,0,0,0,5,0,0,0,0,28,0.0,0.0,0.0,0,0,0,0
30a.sql,true,153,129,23,1,0,33,96,0,0,0,0,0,212,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,true,161,130,29,1,1,34,96,0,1,0,0,0,192,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,true,205,131,72,2,0,34,97,0,0,0,0,0,648,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,true,135,109,24,2,0,25,84,0,0,0,0,0,135,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,true,144,114,29,0,0,26,88,0,0,0,0,0,279,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
30a.sql,false,151,117,34,0,0,26,91,0,0,0,0,0,305,0,0,0,0,757,0.0,0.0,0.0,0,0,0,0
29c.sql,true,964,917,40,6,1,801,116,0,1,0,0,0,569,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,true,972,937,29,5,1,778,159,0,1,0,0,0,395,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,true,922,890,27,4,1,777,113,0,1,0,0,0,322,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,true,875,828,43,3,1,714,114,0,1,0,0,0,523,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,true,980,925,47,7,0,811,114,0,0,0,0,0,658,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29c.sql,false,1015,940,68,5,1,827,113,0,1,0,0,0,1023,0,0,0,0,16308,0.0,0.0,0.0,0,0,0,0
29b.sql,true,656,652,3,0,0,545,107,0,0,0,0,0,3,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,true,619,611,8,0,0,504,107,0,0,0,0,0,60,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,true,618,613,5,0,0,508,105,0,0,0,0,0,25,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,true,603,598,4,0,0,495,103,0,0,0,0,0,24,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,true,637,632,5,0,0,526,106,0,0,0,0,0,23,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29b.sql,false,649,642,6,1,0,537,105,0,0,0,0,0,32,0,0,0,0,15,0.0,0.0,0.0,0,0,0,0
29a.sql,true,853,848,4,1,0,738,110,0,0,0,0,0,27,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,true,933,925,6,2,0,814,111,0,0,0,0,0,40,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,true,787,780,6,1,0,671,109,0,0,0,0,0,47,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,true,855,848,6,1,0,738,110,0,0,0,0,0,46,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,true,875,869,5,1,0,757,112,0,0,0,0,0,9,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
29a.sql,false,935,929,6,0,0,822,107,0,0,0,0,0,31,0,0,0,0,1620,0.0,0.0,0.0,0,0,0,0
28c.sql,true,239,211,25,1,1,82,129,0,1,0,0,0,241,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,true,244,219,22,3,0,81,138,0,0,0,0,0,239,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,true,261,211,47,3,0,78,133,0,0,0,0,0,543,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,true,301,212,85,2,1,78,134,0,1,0,0,0,1031,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,true,267,217,48,2,0,81,136,0,0,0,0,0,569,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28c.sql,false,355,215,137,3,0,80,135,0,0,0,0,0,2110,0,0,0,0,8373,0.0,0.0,0.0,0,0,0,0
28b.sql,true,160,144,16,0,0,77,67,0,0,0,0,0,87,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,true,140,126,13,1,0,60,66,0,0,0,0,0,73,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,true,141,129,11,1,0,63,66,0,0,0,0,0,94,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,true,149,125,23,1,0,62,63,0,0,0,0,0,208,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,true,152,139,13,0,0,75,64,0,0,0,0,0,86,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28b.sql,false,147,134,13,0,0,69,65,0,0,0,0,0,95,0,0,0,0,148,0.0,0.0,0.0,0,0,0,0
28a.sql,true,248,224,21,3,0,80,144,0,0,0,0,0,174,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,true,250,219,29,2,0,80,139,0,0,0,0,0,279,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,true,249,223,25,1,0,79,144,0,0,0,0,0,270,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,true,243,220,22,1,0,83,137,0,0,0,0,0,183,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,true,248,219,28,1,0,81,138,0,0,0,0,0,241,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
28a.sql,false,245,223,21,1,0,85,138,0,0,0,0,0,196,0,0,0,0,4803,0.0,0.0,0.0,0,0,0,0
27c.sql,true,222,215,6,1,0,45,170,0,0,0,0,0,63,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27c.sql,true,212,206,6,0,0,44,162,0,0,0,0,0,24,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27c.sql,true,221,214,6,1,0,45,169,0,0,0,0,0,37,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27c.sql,true,220,216,3,1,0,44,172,0,0,0,0,0,18,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27c.sql,true,225,217,7,1,0,46,171,0,0,0,0,0,41,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27c.sql,false,223,215,6,2,0,44,171,0,0,0,0,0,25,0,0,0,0,743,0.0,0.0,0.0,0,0,0,0
27b.sql,true,165,151,13,1,0,25,126,0,0,0,0,0,242,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27b.sql,true,139,133,5,1,0,24,109,0,0,0,0,0,41,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27b.sql,true,142,138,4,0,0,24,114,0,0,0,0,0,24,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27b.sql,true,139,134,4,1,0,26,108,0,0,0,0,0,27,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27b.sql,true,138,133,4,1,0,25,108,0,0,0,0,0,13,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27b.sql,false,144,140,3,1,0,25,115,0,0,0,0,0,16,0,0,0,0,247,0.0,0.0,0.0,0,0,0,0
27a.sql,true,146,140,5,0,0,34,106,0,0,0,0,0,36,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
27a.sql,true,157,153,4,0,0,33,120,0,0,0,0,0,29,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
27a.sql,true,165,159,4,2,0,34,125,0,0,0,0,0,13,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
27a.sql,true,178,168,10,0,0,40,128,0,0,0,0,0,143,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
27a.sql,true,167,160,7,0,0,34,126,0,0,0,0,0,53,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
27a.sql,false,148,145,3,0,0,33,112,0,0,0,0,0,15,0,0,0,0,477,0.0,0.0,0.0,0,0,0,0
26c.sql,true,464,135,327,2,0,118,17,0,0,0,0,0,2968,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26c.sql,true,177,128,48,1,0,114,14,0,0,0,0,0,330,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26c.sql,true,444,144,298,2,0,130,14,0,0,0,0,0,5513,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26c.sql,true,172,131,40,1,0,117,14,0,0,0,0,0,247,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26c.sql,true,176,128,45,1,1,115,13,0,1,0,0,0,334,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26c.sql,false,178,132,44,1,0,117,15,0,0,0,0,0,297,0,0,0,0,5400,0.0,0.0,0.0,0,0,0,0
26b.sql,true,148,135,12,1,0,119,16,0,0,0,0,0,65,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26b.sql,true,149,132,17,0,0,117,15,0,0,0,0,0,147,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26b.sql,true,167,150,16,1,0,135,15,0,0,0,0,0,195,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26b.sql,true,149,130,18,0,0,115,15,0,0,0,0,0,131,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26b.sql,true,135,125,9,1,0,111,14,0,0,0,0,0,89,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26b.sql,false,169,142,27,0,0,127,15,0,0,0,0,0,271,0,0,0,0,93,0.0,0.0,0.0,0,0,0,0
26a.sql,true,180,151,28,1,0,123,28,0,0,0,0,0,151,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
26a.sql,true,164,143,20,1,0,114,29,0,0,0,0,0,103,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
26a.sql,true,201,143,56,1,0,114,29,0,0,0,0,0,1076,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
26a.sql,true,174,148,25,1,0,120,28,0,0,0,0,0,181,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
26a.sql,true,175,147,27,1,0,118,29,0,0,0,0,0,141,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
26a.sql,false,172,145,26,1,0,117,28,0,0,0,0,0,182,0,0,0,0,1728,0.0,0.0,0.0,0,0,0,0
25c.sql,true,177,120,45,10,1,21,99,0,1,0,0,0,388,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25c.sql,true,161,122,34,4,1,21,101,0,1,0,0,0,219,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25c.sql,true,161,120,36,5,0,21,99,0,0,0,0,0,246,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25c.sql,true,158,121,33,3,1,21,100,0,1,0,0,0,215,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25c.sql,true,157,120,33,3,1,21,99,0,0,0,0,0,223,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25c.sql,false,244,119,118,6,1,20,99,0,1,0,0,0,1444,0,0,0,0,26153,0.0,0.0,0.0,0,0,0,0
25b.sql,true,106,104,2,0,0,24,80,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25b.sql,true,129,127,1,1,0,34,93,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25b.sql,true,130,127,1,0,1,32,95,0,1,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25b.sql,true,126,124,1,1,0,33,91,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25b.sql,true,128,126,2,0,0,34,92,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25b.sql,false,127,125,1,1,0,32,93,0,0,0,0,0,1,0,0,0,0,6,0.0,0.0,0.0,0,0,0,0
25a.sql,true,127,109,17,1,0,19,90,0,0,0,0,0,66,0,0,0,0,4407,0.0,0.0,0.0,0,0,0,0
25a.sql,true,134,112,20,1,0,18,94,0,0,0,0,0,90,0,0,0,0,4407,0.0,0.0,0.0,0,0,0,0
25a.sql,true,129,108,20,1,0,18,90,0,0,0,0,0,100,0,0,0,0,4407,0.0,0.0,0.0,0,0,0,0
25a.sql,true,131,110,20,1,0,17,93,0,0,0,0,0,99,0,0,0,0,4407,0.0,0.0,0.0,0,0,0,0
25a.sql,true,130,109,20,1,0,17,92,0,0,0,0,0,99,0,0,0,0,4407,0.0,0.0,0.0,0,0,0,0
25a.sql,false,131,109,19,2,1,17,92,0,1,0,0,0,96,0,0,0,0,4407,0.0,0.0,0.0,0,0,0,0
24b.sql,true,851,847,3,1,0,746,101,0,0,0,0,0,25,0,0,0,0,45,0.0,0.0,0.0,0,0,0,0
24b.sql,true,870,863,6,1,0,761,102,0,0,0,0,0,79,0,0,0,0,45,0.0,0.0,0.0,0,0,0,0
24b.sql,true,860,855,5,0,0,753,102,0,0,0,0,0,38,0,0,0,0,45,0.0,0.0,0.0,0,0,0,0
24b.sql,true,866,860,4,0,0,752,108,0,0,0,0,0,30,0,0,0,0,45,0.0,0.0,0.0,0,0,0,0
24b.sql,true,923,921,2,0,0,817,104,0,0,0,0,0,1,0,0,0,0,45,0.0,0.0,0.0,0,0,0,0
24b.sql,false,872,867,4,0,0,765,102,0,0,0,0,0,35,0,0,0,0,45,0.0,0.0,0.0,0,0,0,0
24a.sql,true,854,846,7,1,0,740,106,0,0,0,0,0,64,0,0,0,0,275,0.0,0.0,0.0,0,0,0,0
24a.sql,true,881,865,15,1,0,756,109,0,0,0,0,0,159,0,0,0,0,275,0.0,0.0,0.0,0,0,0,0
24a.sql,true,878,869,8,1,0,765,104,0,0,0,0,0,68,0,0,0,0,275,0.0,0.0,0.0,0,0,0,0
24a.sql,true,859,852,7,0,0,745,107,0,0,0,0,0,56,0,0,0,0,275,0.0,0.0,0.0,0,0,0,0
24a.sql,true,930,922,7,0,0,816,106,0,0,0,0,0,61,0,0,0,0,275,0.0,0.0,0.0,0,0,0,0
24a.sql,false,848,839,9,0,0,735,104,0,0,0,0,0,73,0,0,0,0,275,0.0,0.0,0.0,0,0,0,0
23c.sql,true,123,117,5,1,0,94,23,0,0,0,0,0,22,0,0,0,0,628,0.0,0.0,0.0,0,0,0,0
23c.sql,true,118,113,5,0,0,91,22,0,0,0,0,0,24,0,0,0,0,628,0.0,0.0,0.0,0,0,0,0
23c.sql,true,126,123,2,1,0,101,22,0,0,0,0,0,10,0,0,0,0,628,0.0,0.0,0.0,0,0,0,0
23c.sql,true,115,110,3,2,0,91,19,0,0,0,0,0,19,0,0,0,0,628,0.0,0.0,0.0,0,0,0,0
23c.sql,true,117,113,4,0,0,90,23,0,0,0,0,0,19,0,0,0,0,628,0.0,0.0,0.0,0,0,0,0
23c.sql,false,120,115,4,1,0,95,20,0,0,0,0,0,19,0,0,0,0,628,0.0,0.0,0.0,0,0,0,0
23b.sql,true,102,97,5,0,0,81,16,0,0,0,0,0,20,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
23b.sql,true,104,99,4,0,1,80,19,0,1,0,0,0,24,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
23b.sql,true,101,96,5,0,0,79,17,0,0,0,0,0,19,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
23b.sql,true,106,101,3,2,0,83,18,0,0,0,0,0,18,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
23b.sql,true,92,87,4,1,0,69,18,0,0,0,0,0,22,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
23b.sql,false,103,99,3,1,0,83,16,0,0,0,0,0,20,0,0,0,0,16,0.0,0.0,0.0,0,0,0,0
23a.sql,true,106,101,4,1,0,85,16,0,0,0,0,0,20,0,0,0,0,618,0.0,0.0,0.0,0,0,0,0
23a.sql,true,110,105,4,0,0,89,16,0,0,0,0,0,22,0,0,0,0,618,0.0,0.0,0.0,0,0,0,0
23a.sql,true,116,112,4,0,0,94,18,0,0,0,0,0,20,0,0,0,0,618,0.0,0.0,0.0,0,0,0,0
23a.sql,true,116,112,3,0,1,94,18,0,1,0,0,0,19,0,0,0,0,618,0.0,0.0,0.0,0,0,0,0
23a.sql,true,111,106,4,0,0,89,17,0,0,0,0,0,20,0,0,0,0,618,0.0,0.0,0.0,0,0,0,0
23a.sql,false,116,110,6,0,0,92,18,0,0,0,0,0,30,0,0,0,0,618,0.0,0.0,0.0,0,0,0,0
22d.sql,true,174,139,26,8,0,27,112,0,0,0,0,0,225,0,0,0,0,46281,0.0,0.0,0.0,0,0,0,0
22d.sql,true,179,143,28,7,1,28,115,0,1,0,0,0,268,0,0,0,0,46281,0.0,0.0,0.0,0,0,0,0
22d.sql,true,168,137,25,6,0,25,112,0,0,0,0,0,231,0,0,0,0,46281,0.0,0.0,0.0,0,0,0,0
22d.sql,true,229,141,80,8,0,27,114,0,0,0,0,0,858,0,0,0,0,46281,0.0,0.0,0.0,0,0,0,0
22d.sql,true,183,140,32,10,1,26,114,0,1,0,0,0,280,0,0,0,0,46281,0.0,0.0,0.0,0,0,0,0
22d.sql,false,183,136,36,10,0,25,111,0,0,0,0,0,408,0,0,0,0,46281,0.0,0.0,0.0,0,0,0,0
22c.sql,true,246,217,23,6,0,77,140,0,0,0,0,0,198,0,0,0,0,21489,0.0,0.0,0.0,0,0,0,0
22c.sql,true,251,222,23,5,1,83,139,0,1,0,0,0,270,0,0,0,0,21489,0.0,0.0,0.0,0,0,0,0
22c.sql,true,241,214,23,4,0,74,140,0,0,0,0,0,249,0,0,0,0,21489,0.0,0.0,0.0,0,0,0,0
22c.sql,true,247,220,21,6,0,78,142,0,0,0,0,0,190,0,0,0,0,21489,0.0,0.0,0.0,0,0,0,0
22c.sql,true,260,232,23,4,1,86,146,0,1,0,0,0,192,0,0,0,0,21489,0.0,0.0,0.0,0,0,0,0
22c.sql,false,263,227,29,6,0,81,146,0,0,0,0,0,307,0,0,0,0,21489,0.0,0.0,0.0,0,0,0,0
22b.sql,true,221,210,11,0,0,79,131,0,0,0,0,0,52,0,0,0,0,31,0.0,0.0,0.0,0,0,0,0
22b.sql,true,218,206,11,0,0,78,128,0,0,0,0,0,54,0,0,0,0,31,0.0,0.0,0.0,0,0,0,0
22b.sql,true,218,207,10,0,0,81,126,0,0,0,0,0,49,0,0,0,0,31,0.0,0.0,0.0,0,0,0,0
22b.sql,true,212,201,10,0,0,73,128,0,0,0,0,0,50,0,0,0,0,31,0.0,0.0,0.0,0,0,0,0
22b.sql,true,213,203,10,0,0,69,134,0,0,0,0,0,45,0,0,0,0,31,0.0,0.0,0.0,0,0,0,0
22b.sql,false,216,204,11,0,1,77,127,0,1,0,0,0,57,0,0,0,0,31,0.0,0.0,0.0,0,0,0,0
22a.sql,true,223,209,12,1,0,75,134,0,0,0,0,0,69,0,0,0,0,2851,0.0,0.0,0.0,0,0,0,0
22a.sql,true,226,213,12,1,0,79,134,0,0,0,0,0,67,0,0,0,0,2851,0.0,0.0,0.0,0,0,0,0
22a.sql,true,223,208,14,1,0,73,135,0,0,0,0,0,83,0,0,0,0,2851,0.0,0.0,0.0,0,0,0,0
22a.sql,true,218,204,12,1,0,70,134,0,0,0,0,0,69,0,0,0,0,2851,0.0,0.0,0.0,0,0,0,0
22a.sql,true,215,202,12,1,0,69,133,0,0,0,0,0,67,0,0,0,0,2851,0.0,0.0,0.0,0,0,0,0
22a.sql,false,231,212,18,1,0,76,136,0,0,0,0,0,172,0,0,0,0,2851,0.0,0.0,0.0,0,0,0,0
21c.sql,true,218,210,6,2,0,37,173,0,0,0,0,0,33,0,0,0,0,1874,0.0,0.0,0.0,0,0,0,0
