[+] Completed forward pass on batch: train loss: 0.15365594630615906, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.09532928209828018, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.07773474932723902, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.18215906415193062, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.1299693181392709, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.14228773694635904, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.09708684576025582, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.13660237858498786, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.1469672095082015, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.18227995485531073, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.18176613529984556, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.2030513292495769, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.07177196173809834, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.08915700262963978, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.14317604204891918, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.20219228763772354, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.12341740673801481, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.20225890700143784, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.09744554297310291, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.32959020259414645, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.1889237899824642, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.15342780252067253, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.09629392554054272, train accuracy: 0.9921875
[+] Completed forward pass on batch: train loss: 0.2454327987224281, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.13641998438805508, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.11470760900991459, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.1434776540946963, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.10153082207166993, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.09947568646714133, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.18037324066059696, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.05258303337070764, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.11232166284248706, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.19039388741821706, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.04624207529141399, train accuracy: 0.9921875
[+] Completed forward pass on batch: train loss: 0.09523338950363204, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.15081950194509308, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.12609483214183342, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.11025722666786693, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.07931040443783755, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.13601081484806377, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.042049643499122914, train accuracy: 0.9921875
[+] Completed forward pass on batch: train loss: 0.07430112684643819, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.10707995099815598, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.07183277026395551, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.14961989111582552, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.17053243608266921, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.1267533828241115, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.16897736411025943, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.17257341472856497, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.07134338618883805, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.15069217663341208, train accuracy: 0.9453125
